tree,date,Source,Length [µm],Comment
27-04-12,4_11_2020,bud3_flower_e.tif,1012.82,
27-04-12,4_11_2020,bud2_flower_e.tif,1107.73,
27-04-12,4_11_2020,bud1_flower_e.tif,1097.51,
27-04-34,4_11_2020,bud10_flower_w.tif,2546.78,
27-04-34,4_11_2020,bud9_flower_w.tif,2861.38,
27-04-34,4_11_2020,bud8_flower_w.tif,1627.14,
27-04-34,4_11_2020,bud7_flower_w.tif,2441.11,
27-04-34,4_11_2020,bud6_flower_w.tif,2233.22,
27-04-34,4_11_2020,bud5_flower_e.tif,2257.34,
27-04-34,4_11_2020,bud4_flower_e.tif,2243.54,
27-04-34,4_11_2020,bud3_flower_e.tif,2493.98,
27-04-34,4_11_2020,bud2_flower_e.tif,2130.74,
27-04-34,4_11_2020,bud1_flower_e.tif,2380.6,
