bloom,tree,Source,Length,Comment,Collection,Days_from_Jan_1st,GDDs_from_Jan_1st_2018_C,Days_from_bloom_date_2018,GDDs_from_bloom_date_2018_C
late,27-04-12,bud4_flower_s_e.tif,0.345627095,p,8_May,492,2739,353,2477
late,27-04-12,bud3_flower_s_e.tif,0.406279648,p,8_May,492,2739,353,2477
late,27-04-12,bud2_flower_s_e.tif,0.488213328,p,8_May,492,2739,353,2477
late,27-04-12,bud1_flower_s_e.tif,0.454893697,p,8_May,492,2739,353,2477
mid,balaton,bud10_flower_s_w.tif,0.829833605,p*,8_May,492,2739,361,2538
mid,balaton,bud9_flower_s_w.tif,0.703844207,p,8_May,492,2739,361,2538
mid,balaton,bud8_flower_s_w.tif,0.755067843,p,8_May,492,2739,361,2538
mid,balaton,bud7_flower_s_w.tif,0.568804641,p,8_May,492,2739,361,2538
mid,balaton,bud6_flower_s_w.tif,0.875409633,p*,8_May,492,2739,361,2538
mid,balaton,bud5_flower_s_e.tif,0.51657168,p,8_May,492,2739,361,2538
mid,balaton,bud4_flower_s_e.tif,0.71999834,p,8_May,492,2739,361,2538
mid,balaton,bud3_flower_s_e.tif,0.60223996,p,8_May,492,2739,361,2538
mid,balaton,bud2_flower_s_e.tif,0.536201645,p,8_May,492,2739,361,2538
mid,balaton,bud1_flower_s_e.tif,0.780821263,p,8_May,492,2739,361,2538
mid,mont,bud10_flower_s_w.tif,0.629656484,p*,8_May,492,2739,361,2538
mid,mont,bud9_flower_s_w.tif,0.582827178,p,8_May,492,2739,361,2538
mid,mont,bud8_flower_s_w.tif,0.705817725,p,8_May,492,2739,361,2538
mid,mont,bud7_flower_s_w.tif,0.574009225,p,8_May,492,2739,361,2538
mid,mont,bud6_flower_s_w.tif,0.332470074,p,8_May,492,2739,361,2538
mid,mont,bud5_flower_s_e.tif,0.531186261,p,8_May,492,2739,361,2538
mid,mont,bud4_flower_s_e.tif,0.838960437,p,8_May,492,2739,361,2538
mid,mont,bud3_flower_s_e.tif,0.490266457,p,8_May,492,2739,361,2538
mid,mont,bud2_flower_s_e.tif,0.75117799,p,8_May,492,2739,361,2538
mid,mont,bud1_flower_s_e.tif,0.584560691,p,8_May,492,2739,361,2538
late,27-02-19,bud10_flower_s_w.tif,0.333049675,p,13_May,497,2762,357,2487
late,27-02-19,bud9_flower_s_w.tif,0.587230724,p,13_May,497,2762,357,2487
late,27-02-19,bud8_flower_s_w.tif,0.697302853,p,13_May,497,2762,357,2487
late,27-02-19,bud7_flower_s_w.tif,0.742817753,p,13_May,497,2762,357,2487
late,27-02-19,bud6_flower_s_wB.tif,0.749245363,p,13_May,497,2762,357,2487
late,27-02-19,bud6_flower_s_w.tif,0.722501543,p,13_May,497,2762,357,2487
late,27-02-19,bud5_longit_s_e_sunburn_maybe.tif,0.461539272,p,13_May,497,2762,357,2487
late,27-02-19,bud4_flower_s_e.tif,0.738271315,p,13_May,497,2762,357,2487
late,27-02-19,bud3_flower_s_e.tif,0.582918196,p,13_May,497,2762,357,2487
late,27-02-19,bud2_flower_s_e.tif,0.892727225,p,13_May,497,2762,357,2487
late,27-02-19,bud1_flower_s_eA.tif,0.811064845,p,13_May,497,2762,360,2487
late,27-03-08,bud10_flower_s_w.tif,0.324145482,p*,13_May,497,2762,360,2522
late,27-03-08,bud9_flower_s_w.tif,0.331670518,p*,13_May,497,2762,360,2522
late,27-03-08,bud8_flower_s_w.tif,0.678340049,p,13_May,497,2762,360,2522
late,27-03-08,bud7_flower_s_w.tif,0.701911404,p,13_May,497,2762,360,2522
late,27-03-08,bud6_flower_s_w.tif,0.70905107,p,13_May,497,2762,360,2522
late,27-03-08,bud5_flower_s_e.tif,0.540524304,p,13_May,497,2762,360,2522
late,27-03-08,bud4_flower_s_e.tif,0.65841937,p,13_May,497,2762,360,2522
late,27-03-08,bud3_flower_s_e.tif,0.562808258,p,13_May,497,2762,360,2522
late,27-03-08,bud2_flower_s_e.tif,0.563289665,p,13_May,497,2762,360,2522
late,27-03-08,bud1_flower_s_e.tif,0.447772462,p,13_May,497,2762,360,2522
late,27-04-12,bud10_flower_s_w.tif,0.69657046,p,13_May,497,2762,358,2500
late,27-04-12,bud9_flower_s_w.tif,0.600391708,p,13_May,497,2762,358,2500
late,27-04-12,bud8_flower_s_w.tif,0.811712329,p,13_May,497,2762,358,2500
late,27-04-12,bud7_flower_s_w.tif,0.797181964,p,13_May,497,2762,358,2500
late,27-04-12,bud6_flower_s_w.tif,0.627122838,p*,13_May,497,2762,358,2500
late,27-04-12,bud5_flower_s_e.tif,0.540852693,p,13_May,497,2762,358,2500
late,27-04-12,bud4_flower_s_e.tif,0.619795247,p*,13_May,497,2762,358,2500
late,27-04-12,bud3_flower_s_e.tif,0.721271547,p,13_May,497,2762,358,2500
late,27-04-12,bud2_flower_s_e.tif,0.767664763,p,13_May,497,2762,358,2500
late,27-04-12,bud1_flower_s_e.tif,0.76355475,p,13_May,497,2762,358,2500
mid,balaton,bud1_flower_s_eA.tif,0.924976857,p,13_May,497,2762,366,2561
mid,balaton,bud10_flower_s_wA.tif,1.052437433,p,13_May,497,2762,366,2561
mid,balaton,bud2_flower_s_eA.tif,1.002640517,p,13_May,497,2762,366,2561
mid,balaton,bud3_flower_s_eA.tif,0.940044279,p,13_May,497,2762,366,2561
mid,balaton,bud4_flower_s_eA.tif,0.768683846,p,13_May,497,2762,366,2561
mid,balaton,bud5_flower_s_eA.tif,0.637032845,p,13_May,497,2762,366,2561
mid,balaton,bud6_flower_s_wA.tif,0.970766112,p,13_May,497,2762,366,2561
mid,balaton,bud7_flower_s_wA.tif,0.868488433,p,13_May,497,2762,366,2561
mid,balaton,bud8_flower_s_wA.tif,1.089155938,p,13_May,497,2762,366,2561
mid,balaton,bud9_flower_s_wA.tif,1.060088871,p,13_May,497,2762,366,2561
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
mid,mont,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-03-46,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-04-34,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
early,27-03-25,x,1,p,13_May,497,2762,,
late,27-02-19,bud10_flower_s_w.tif,1.009237946,p,16_May,500,2786,360,2511
late,27-02-19,bud9_flower_s_w.tif,0.840131302,p,16_May,500,2786,360,2511
late,27-02-19,bud8_flower_s_w.tif,0.960841438,p,16_May,500,2786,360,2511
late,27-02-19,bud7_flower_s_w.tif,0.951061105,p,16_May,500,2786,360,2511
late,27-02-19,bud6_flower_s_w.tif,1.006026886,p,16_May,500,2786,360,2511
late,27-02-19,bud3_flower_s_e.tif,0.914236052,p,16_May,500,2786,360,2511
late,27-02-19,bud2_flower_s_e.tif,1.002373263,p,16_May,500,2786,360,2511
late,27-02-19,bud1_flower_s_e.tif,0.953759317,p,16_May,500,2786,360,2511
late,27-02-19,bud4_longit_s_e.tif,0.95523087,p,16_May,500,2786,360,2511
late,27-03-08,bud10_flower_s_w.tif,0.899953573,p,16_May,500,2786,363,2546
late,27-03-08,bud9_flower_s_w.tif,0.84835298,p,16_May,500,2786,363,2546
late,27-03-08,bud8_flower_s_w.tif,0.824010278,p,16_May,500,2786,363,2546
late,27-03-08,bud7_flower_s_w.tif,0.533977888,p,16_May,500,2786,363,2546
late,27-03-08,bud6_flower_s_w.tif,0.939732323,p,16_May,500,2786,363,2546
late,27-03-08,bud5_flower_s_e.tif,0.594480878,p,16_May,500,2786,363,2546
late,27-03-08,bud4_flower_s_e.tif,0.911495811,p,16_May,500,2786,363,2546
late,27-03-08,bud3_flower_s_e.tif,0.872537035,p,16_May,500,2786,363,2546
late,27-03-08,bud2_flower_s_e.tif,0.920683892,p,16_May,500,2786,363,2546
late,27-03-08,bud1_flower_s_e.tif,0.913184386,p,16_May,500,2786,363,2546
late,27-04-12,bud10_flower_s_w.tif,0.885959127,p,16_May,500,2786,361,2524
late,27-04-12,bud9_flower_s_w.tif,0.967826833,p,16_May,500,2786,361,2524
late,27-04-12,bud8_flower_s_w.tif,1.004093014,p,16_May,500,2786,361,2524
late,27-04-12,bud7_flower_s_w.tif,0.989810497,p,16_May,500,2786,361,2524
late,27-04-12,bud6_flower_s_w.tif,1.045105768,p,16_May,500,2786,361,2524
late,27-04-12,bud5_flower_s_e.tif,0.780867621,p,16_May,500,2786,361,2524
late,27-04-12,bud4_flower_s_e.tif,0.883458349,p,16_May,500,2786,361,2524
late,27-04-12,bud3_flower_s_e.tif,0.892366646,p,16_May,500,2786,361,2524
late,27-04-12,bud2_flower_s_e.tif,0.980413635,p,16_May,500,2786,361,2524
late,27-04-12,bud1_flower_s_e.tif,0.724622857,p,16_May,500,2786,361,2524
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
mid,mont,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-03-46,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-04-34,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
early,27-03-25,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
mid,balaton,x,1,p,16_May,500,2786,,
